FileName,Split
0X29582FA0A66ECA89,TEST
0X2959FF1D90DC5714,TRAIN
0X295CBC8E87EBEA7E,TRAIN
0X295D7794423319AD,TRAIN
0X296284667D0B48F7,TEST
0X2962BA442DE9E45B,VAL
0X29640FD5E676FCF2,TRAIN
0X2966D3700CD4B8B5,TRAIN
0X29670BE6399C86BC,TRAIN
0X296BF1BFDF695E01,TRAIN
0X296D27E36A3B10B1,TRAIN
0X296F1EF6CF0AFE57,TRAIN
0X2971776F0E51B880,TRAIN
0X29735078772CEC7C,TRAIN
0X2973BE861413FD44,TEST
0X2975F53722811E61,TRAIN
0X297C35461EDC1C32,TRAIN
0X297F7F40A699959B,TRAIN
0X2980C863A2001D4F,TRAIN
0X298127FA6EF9AE66,TRAIN
0X298213C78149E758,TRAIN
0X2987121B61405E4A,TRAIN
0X29891201362B3276,TRAIN
0X2989EFBB544B63BF,TRAIN
0X298EBAF6CC2B526,TRAIN
0X2994B5330ED757B9,TRAIN
0X299A88D5675F49D0,TEST
0X299E0A308114BAE3,TRAIN
0X29A2919E823A0D12,VAL
0X29A336DCE20541A0,VAL
0X29A4B28DB80C5246,TRAIN
0X29AF1111EE5795F,TRAIN
0X29BB9686E6983297,TRAIN
0X29C17E1745706401,TRAIN
0X29C57DC906DE1162,VAL
0X29C61163B3107A0F,TRAIN
0X29C62BE737EF818E,VAL
0X29C81728B50A2E6C,VAL
0X29C990BE357DA21C,TEST
0X29CB7E7DE6A747BD,VAL
0X29DC850F81AD37D8,TRAIN
0X29DFB3EEC01DD44C,TRAIN
0X29E0C74AFAC38079,TRAIN
0X29E4873A1EDEDCE2,TRAIN
0X29E5CE47FBC8961D,TEST
0X29E66C557C99EC32,TEST
0X29EA5EC080FF78D6,TEST
0X29EAD82D1B3029D2,TRAIN
0X29EB469268DC5E30,TRAIN
0X29ED6C257E2FC811,TRAIN
0X29F5DCEC80F87BA6,TRAIN
0X29F88FD41325783F,TRAIN
0X29F98334C8C86ACF,TEST
0X29FA8548E33956DA,VAL
0X29FDE0A4498AB572,TEST
0X2A005531D741B5AE,TRAIN
0X2A01716CA8E6B78C,TRAIN
0X2A071BC3FD1AC4EC,TRAIN
0X2A09D7E5E6F9F9DF,TRAIN
0X2A0B8E212C49D706,TRAIN
0X2A179DC26614D64F,TEST
0X2A1AE3B6420FD216,TRAIN
0X2A1F8EEF3A53DF5E,TRAIN
0X2A20552783F445AE,TRAIN
0X2A2C1D627826C72,TRAIN
0X2A2C6AF671DB82E7,TRAIN
0X2A2C7C74F6D0D042,TRAIN
0X2A2D19625CBF1D16,TRAIN
0X2A312A5ECB7000FC,VAL
0X2A388C798DF4CFF0,VAL
0X2A3BB51936839E6D,TRAIN
0X2A449C0A5F6A9CCB,TRAIN
0X2A45204FA70C5C9,TRAIN
0X2A46A6A93DF181FA,TRAIN
0X2A4B6CD214AAB6A0,VAL
0X2A4B8B438E6DE7FF,TRAIN
0X2A4CE8DBE3CCDE95,TRAIN
0X2A5507B5E2C166BA,TRAIN
0X2A55659AE64722AA,TRAIN
0X2A5A066CD7F27D5C,TRAIN
0X2A5B7EE5D039818C,TRAIN
0X2A651E015F9439C0,TRAIN
0X2A6635B01B13AAA4,TRAIN
0X2A667FD468D528A2,TRAIN
0X2A67800D05897E40,TRAIN
0X2A68164E9B03130B,TRAIN
0X2A6A2DB28C7B4608,TRAIN
0X2A6A33D5D510FDBF,TRAIN
0X2A75592E9961EB81,TRAIN
0X2A76C86F7457546F,TRAIN
0X2A777BDE3B51C189,TEST
0X2A7C5F0B89FED627,TRAIN
0X2A7FCA76C4FAEAFD,TRAIN
0X2A830BC4A3A36A93,VAL
0X2A8498756C4D6E82,TRAIN
0X2A855CCD4A6C6BD3,TRAIN
0X2A85B05A9671F32E,TRAIN
0X2A85FF99D2016B7D,TRAIN
0X2A8A694D5740E1F0,TRAIN
0X2A8AF50D1F38A71,TRAIN
0X2A8DA996FB52D5CB,TEST
0X2A904CE88E96E7,TRAIN
0X2A91906B774CE547,TRAIN
0X2A928235B332DBCF,TEST
0X2A9687F49EE5406,TRAIN
0X2A99BFFB26E9ECE2,TRAIN
0X2A9CDF57A90DBE32,TRAIN
0X2AA7D76F830E270,VAL
0X2AA86B752CDAFC28,TRAIN
0X2AB5732368D8A3F9,TRAIN
0X2AB73E07EA2A8D7F,VAL
0X2AB81C540CAFDB5A,TRAIN
0X2AB98AC8D400D5DB,TRAIN
0X2ABAD17326F8DC47,TRAIN
0X2ABBA31A554D6E2,TRAIN
0X2ABBDEA046C1EBF1,VAL
0X2AC09763183674E8,VAL
0X2AC18208BD3CA1FF,TRAIN
0X2AC54813DFFE6A44,TRAIN
0X2ACD4F35A8D82C7C,TRAIN
0X2ACE034731B7CA96,TRAIN
0X2ACEC865BDA02BE4,TEST
0X2ACF3F84A3F9A6ED,TRAIN
0X2AD46881C37E12F,TRAIN
0X2AD648B03DA6DDB6,TRAIN
0X2AD994F98C491FA6,VAL
0X2ADEADB93D232F1F,TEST
0X2ADF6020233E02A5,TRAIN
0X2AE5EC02C6B6F6DB,TRAIN
0X2AE7F3D6A1A2A977,TRAIN
0X2AEB1E1DE5E9144F,TRAIN
0X2AEB5ED737A6EA90,TRAIN
0X2AEBE2737F2F198E,TRAIN
0X2AF780DBAFAEE9DD,TEST
0X2AFCAC3003694C4D,TEST
0X2AFCEF38F2CB4FD,TRAIN
0X2AFE868FF0F26037,TRAIN
0X2AFFF29A1DA11CEC,TRAIN
0X2B00EBE66CDF22EF,VAL
0X2B0188BDC08AE8F3,TRAIN
0X2B04379243A07D3E,TRAIN
0X2B049A419C740450,TRAIN
0X2B04D402904C0AF3,TRAIN
0X2B0639FDC76E788B,TRAIN
0X2B0C7B1FD6FDF2FA,TRAIN
0X2B0F87B014648FF1,TRAIN
0X2B11C46C12F72E1,TRAIN
0X2B13AFFF378DA58A,TRAIN
0X2B1407FFE2B14FB4,TRAIN
0X2B1EA4FE61E09B04,TRAIN
0X2B2471C251239AD7,TRAIN
0X2B2494C2C6EF6F9,TRAIN
0X2B25C29EF3612FD9,TEST
0X2B26BF7B0DC2B52E,TRAIN
0X2B2D3664A4F59EF6,TRAIN
0X2B337C895834063D,TRAIN
0X2B357569BC532F43,TRAIN
0X2B36749BB015C796,TRAIN
0X2B36907D5AB72242,TRAIN
0X2B39C678737EB346,VAL
0X2B39E514C7DED838,TRAIN
0X2B3A07F9F9F16B0B,TRAIN
0X2B3CFA85CCB59333,TRAIN
0X2B45ECFBC4E2299A,TRAIN
0X2B4ACDDAB3F1DA2E,TRAIN
0X2B559592BBB6E421,TEST
0X2B5619B4EDE8F1B8,VAL
0X2B591E1ED1F86C25,TRAIN
0X2B5B9DA97FC8A1A7,TRAIN
0X2B5C65259968F31D,TRAIN
0X2B5D059047625083,TRAIN
0X2B5E93155A8601B3,TRAIN
0X2B62A0DEB27B4C10,TRAIN
0X2B650F4F171CC99F,TRAIN
0X2B6BB50CF65EE164,TRAIN
0X2B6E6D287F09E2A0,TRAIN
0X2B6EBF9236788362,TRAIN
0X2B75FD103FD8FA5E,TRAIN
0X2B76F1C5F5D0466D,TEST
0X2B79C68A21B5F520,TRAIN
0X2B7ABC059BB8090D,TEST
0X2B810D03C090DE59,TRAIN
0X2B81FE1EF971B25A,TEST
0X2B831262FD6E0F44,TRAIN
0X2B8349B0466DDFE9,TRAIN
0X2B867271589725B9,TEST
0X2B888E6F035154BB,VAL
0X2B8D66D3AF8E8B84,TRAIN
0X2B8E2C047E853E71,TRAIN
0X2B9185D91BBE0E97,TEST
0X2B92A8AA5710178B,TRAIN
0X2B935E3B4404D29E,TRAIN
0X2B974E47EADA843,TEST
0X2B9B38D0E03561B3,TRAIN
0X2BA0CC0FD446A0CD,TRAIN
0X2BA56103B7A6BE7C,TRAIN
0X2BB46B720AC47098,TRAIN
0X2BB4D1569CCBAAF0,TRAIN
0X2BB53A7347B59BC6,TRAIN
0X2BB72AFEFA5753AA,TRAIN
0X2BB766EF1A13DECC,VAL
0X2BB8F8D3346376DA,TRAIN
0X2BBE07A50418CB3,TRAIN
0X2BC272DCF674E2FC,TEST
0X2BC37749440CC632,TEST
0X2BCA5CD0E25723F1,TRAIN
0X2BCB6F4D73191177,TRAIN
0X2BCCE250005CFD40,VAL
0X2BD1518044A7F1E7,VAL
0X2BD2EAEB075A7A56,TRAIN
0X2BD5CA404CF4822,TRAIN
0X2BDAE57715F1BBF4,TRAIN
0X2BDE03448DF23DEB,TEST
0X2BDF20FFCF3D29F8,TRAIN
0X2BDFE5712EFDDD47,TEST
0X2BE0908F65A5A564,TRAIN
0X2BE38B4D5D345FFA,TRAIN
0X2BEAF12F3432C314,TRAIN
0X2BEC544FB23D724A,TRAIN
0X2BF16ED5C2D8A0D3,TRAIN
0X2BF66637343A27ED,TEST
0X2BF77B6A39CD9A0B,TRAIN
0X2C03CDC4A9D90ACD,VAL
0X2C03FAE807BF8E76,TRAIN
0X2C04949A6CC88C77,TRAIN
0X2C073A809964F995,TRAIN
0X2C0B21D4520985EB,VAL
0X2C12346EFB5636F3,TRAIN
0X2C12A8B71D39E8DA,TEST
0X2C12BF73BA0A814C,TRAIN
0X2C14699B62EE346C,TRAIN
0X2C18E8C665E9D9A3,VAL
0X2C190FF79A686E07,TRAIN
0X2C1966CD61F4608D,VAL
0X2C19EFC05FC3B091,TRAIN
0X2C21A633164A6BFB,TRAIN
0X2C2DDBD3EB793DAA,TRAIN
0X2C34E713BB4D3308,TEST
0X2C35AFD93B9496EA,TRAIN
0X2C36F355EB681B07,TRAIN
0X2C41E0CF2733C297,TEST
0X2C45F28244AF0456,TEST
0X2C49216A08762644,TRAIN
0X2C49AB7562FAA93,TRAIN
0X2C49F6FD06CCBCF8,TRAIN
0X2C4D02125B318CBD,TRAIN
0X2C511E5B9B2D8D2C,TRAIN
0X2C5353EF79A2AE33,VAL
0X2C56A1B8986F6EA7,TRAIN
0X2C5FA07F95C49BEE,TRAIN
0X2C6012D44180AE4A,TRAIN
0X2C61E96BC700B20F,TRAIN
0X2C693B4B714F5F77,TRAIN
0X2C73664CB7057853,TRAIN
0X2C75C3C43D12BF,TRAIN
0X2C76048845DB3B26,TRAIN
0X2C79C011E028C5C8,VAL
0X2C7D0289D4D9C8DA,TRAIN
0X2C7EE3815ECE5418,TRAIN
0X2C82A1C3E914188A,TRAIN
0X2C871D22AD5EAD1A,TEST
0X2C87657038E600E4,TEST
0X2C8891A017BD1976,TRAIN
0X2C8D4E3F973C4C0C,TRAIN
0X2C8D5BE1148380DD,TRAIN
0X2C8E3C1FD1F556BC,TRAIN
0X2C8F95568F4E8742,TRAIN
0X2C90DA7EB02FCCD2,TEST
0X2C91EA24C7C0B398,TEST
0X2C9357E39710C30C,TRAIN
0X2C9420596D198D01,TRAIN
0X2C97A655ED70FABF,TRAIN
0X2C97ECB94ED1AD37,TRAIN
0X2CA3761058236EF3,TRAIN
0X2CA42A8211675132,TRAIN
0X2CA89051DE3DEC33,TRAIN
0X2CA927607A7AB65A,TEST
0X2CAA96B0D5EB2D62,TEST
0X2CADB19F2FEE68AD,TRAIN
0X2CAE2DE8A42A2342,TRAIN
0X2CB0D18E525D7C37,TEST
0X2CB14DA1C391E86B,TRAIN
0X2CB15E6A301D6B19,VAL
0X2CB1956D0DB0180C,TRAIN
0X2CB329D5D9E62171,VAL
0X2CB7A24A2CFDC0DE,TRAIN
0X2CB7A5F709ABD767,TRAIN
0X2CBCF722CBB5B80D,TEST
0X2CBD88FCC98A48FB,TRAIN
0X2CC10C4F3C7A5F8C,VAL
0X2CC1ACAF0876862A,TRAIN
0X2CC9EEC1D61BB2BF,TEST
0X2CCCED512683D687,TRAIN
0X2CCF9716099B6F41,TRAIN
0X2CD8C8DD79E1675F,TRAIN
0X2CE0CBE435FB7161,TRAIN
0X2CE2BBE899FB30A,TRAIN
0X2CE2C2ECE6B2DEF3,TRAIN
0X2CE35C58DEBA5E84,TRAIN
0X2CE3CF0F97E7FC72,TRAIN
0X2CE44822F7569ED4,TRAIN
0X2CE840CE9B6A835E,TRAIN
0X2CE8B16185B68E,TRAIN
0X2CEF6124DDC757CF,TRAIN
0X2CF28B839885FBAE,TRAIN
0X2CF2FAD1B2A26CEF,TRAIN
0X2CF7B35D7849A5D,TRAIN
0X2CF9DE123FE188CA,TRAIN
0X2CFC388D482B5B31,TRAIN
0X2CFD447B055E05BF,TRAIN
0X2CFD990707C2AFEF,VAL
0X2D03DD1D93E5C751,TRAIN
0X2D103F41D2E38399,TRAIN
0X2D1062571172E8A7,TEST
0X2D10BE0BA5D1B6A9,TRAIN
0X2D17D1C132427A37,TRAIN
0X2D196F26588E2E17,TRAIN
0X2D19E502F1A7362E,TRAIN
0X2D1CE5FC57B6FBC1,TRAIN
0X2D23A079EADDFA54,TRAIN
0X2D2ED63C8BA47E4D,TRAIN
0X2D30608E926E7FC8,TRAIN
0X2D34C7C038A1E3D2,TEST
0X2D3555E57E30410B,TRAIN
0X2D374A42BC63F7D3,TRAIN
0X2D37B879A205F20E,TRAIN
0X2D37C242683F1061,VAL
0X2D385BC839299FE6,TRAIN
0X2D3D5BE721D93FAB,TRAIN
0X2D3E3C182D1459C8,TEST
0X2D3F2E5FFA807CFF,TRAIN
0X2D3F7E5490285446,TRAIN
0X2D405B452654D053,TRAIN
0X2D40DC11D737F49B,TRAIN
0X2D4304FA6A09F93E,TEST
0X2D44B66B9949BE4D,TRAIN
0X2D4C335281042D7F,TRAIN
0X2D4E0673C195F693,TRAIN
0X2D4F77FD196A3828,VAL
0X2D597332A98E785E,TRAIN
0X2D5BD6E67BD7AE69,TRAIN
0X2D5CC137BFF6A623,TRAIN
0X2D5E11117A6B333B,TRAIN
0X2D604D85FE921D9,TRAIN
0X2D658517E159F3F4,TEST
0X2D6601DFA32D0382,TRAIN
0X2D66386606994937,TEST
0X2D69D2B24305EB5,TRAIN
0X2D6CA36A674EDC8F,TEST
0X2D6F8C1DEA6EF363,TRAIN
0X2D72B203AB220EAB,TRAIN
0X2D7C2A7FD48AC5CA,TRAIN
0X2D7E8B6DA9FDB3E0,TRAIN
0X2D82FF915BD14EFD,TRAIN
0X2D88CA57C0CA4328,TRAIN
0X2D8A896770271A60,TEST
0X2D8B38AA1ADBB074,TRAIN
0X2D8BD5AF3B8DED9C,TRAIN
0X2D909B4FCF030F77,TRAIN
0X2D93EB042A3DB0E2,TRAIN
0X2D9566C4D06D6F28,TRAIN
0X2D958648FECCDF1E,TRAIN
0X2D982113D0EC3AA0,TRAIN
0X2D9DB9841B21B473,TRAIN
0X2D9E50E6BDB7CF9,TEST
0X2DA55EE48DCFCD80,TRAIN
0X2DA7DA5B3CBF9227,TRAIN
0X2DA998F63F173C44,TRAIN
0X2DA99F9FC1DAD8A9,VAL
0X2DAD48A6BD57C623,TRAIN
0X2DAE446A22A6038,TEST
0X2DB1613A3E1C52F3,VAL
0X2DB1F8801485264A,VAL
0X2DB87473EC321C75,TRAIN
0X2DC165EBD4F6A499,TRAIN
0X2DC355CC1C2B3876,TEST
0X2DC8C2A8797096FA,TRAIN
0X2DCE146E4AE80A3D,TRAIN
0X2DD4B303E3F4FCB5,TRAIN
0X2DD603AC2C74F6EC,VAL
0X2DD74DF5EE1C2986,TRAIN
0X2DDA61D944C9F9C3,TEST
0X2DDFB92556009B4C,TRAIN
0X2DE30D01995BB762,TRAIN
0X2DE58B024738E3C7,TRAIN
0X2DE5DE59AE16AF82,TRAIN
0X2DE6608CDEC4A536,VAL
0X2DE6FC105DDE8B38,TRAIN
0X2DEC11BFCC04AD8,TEST
0X2DEDA110B28EFD48,TEST
0X2DF0CD09785D2C10,VAL
0X2DF88C27BB20C25D,TEST
0X2DFB4F76758EF666,TRAIN
0X2E0036AF7A9C970E,TRAIN
0X2E00AD0FD28287B9,VAL
0X2E03541DE1D78F8C,TRAIN
0X2E041070DF3C0BCD,TRAIN
0X2E08BE7843E94F2C,TRAIN
0X2E0A75B64C955D2F,TRAIN
0X2E0FDC08CC93A3C6,TRAIN
0X2E10D578B99BF9F3,TRAIN
0X2E1476D1A5C2BA29,TRAIN
0X2E17DD438B26829,TRAIN
0X2E19B6DE8518F7FD,TEST
0X2E1C7FD7AF5F7124,TRAIN
0X2E1EAA6DEAA3C9A4,TRAIN
0X2E1EF8E244CECCFD,TRAIN
0X2E2A4F7D4604622F,TRAIN
0X2E2E861DD589D587,TRAIN
0X2E2FB299A22B2B76,TRAIN
0X2E38C47AC9A2A3E6,TRAIN
0X2E407BCA61BDF192,VAL
0X2E410E770355AAC2,TRAIN
0X2E42A13CDA91A601,TRAIN
0X2E462984BEAE8FCD,TRAIN
0X2E46B7FD40A6955D,TRAIN
0X2E47B387F4355FB3,TRAIN
0X2E4CC2441CFABDB0,TRAIN
0X2E52102EE379C357,TRAIN
0X2E5298542F1F9C97,VAL
0X2E580D3095F8413D,TRAIN
0X2E5D1A5A950E394A,TRAIN
0X2E5D7030DC1C9FBC,TRAIN
0X2E5EDA11D632F50,TRAIN
0X2E61656CEDFA0B02,TRAIN
0X2E636FB653B4D46,VAL
0X2E707E80B324D9F8,TRAIN
0X2E711400B03C543B,TRAIN
0X2E71FF0BAAC3BEC1,TRAIN
0X2E733C8B779C06B7,TEST
0X2E74B3A21BA7934E,TRAIN
0X2E77A82F2D70D940,TEST
0X2E7C63C6E680E0FD,VAL
0X2E7D89B9C53F4DBF,TRAIN
0X2E8342A7771D0391,TEST
0X2E879F97E4C4DB87,TRAIN
0X2E8A4D028176C17A,TRAIN
0X2E8CF6423EA1B7EC,TRAIN
0X2E908EB5E89DD099,VAL
0X2E924753D4D5ED2A,TRAIN
0X2E94465751550B92,TRAIN
0X2E9602C7CB2FD797,TRAIN
0X2E9AEFC26169C304,TRAIN
0X2E9E2C168789FA46,TRAIN
0X2EA240C55AAD9858,TRAIN
0X2EA4BD879EEE7D43,TRAIN
0X2EA8A7FE9B5CD93E,TRAIN
0X2EADDC6889C08ABC,TRAIN
0X2EAF0F81176431E0,TEST
0X2EAF0FCB979CE980,TRAIN
0X2EB2CC02E37A1070,TRAIN
0X2EB39D9717E466FB,TRAIN
0X2EB86B8EAE0A26F0,TEST
0X2EB93A2E4548142E,TEST
0X2EBCFAC54E08438,TRAIN
0X2EC24D55FD3FC423,TRAIN
0X2EC2E75D27C6F224,TRAIN
0X2EC3A1A5F3971273,TRAIN
0X2EC3E1044DE5412D,TRAIN
0X2EC46449B60FD85B,TRAIN
0X2EC469A29DD619FF,TRAIN
0X2EC98D548B0A3542,TRAIN
0X2ECD35E6B98033EB,TRAIN
0X2ECE3ECC0BF62256,TEST
0X2ED5BE4B6181065A,TRAIN
0X2ED852A3EC97B2E1,TRAIN
0X2EDA3A769536EEF8,TRAIN
0X2EDDFC5697535B9C,TEST
0X2EDF6921AA560E72,TRAIN
0X2EE0A304184B797,TRAIN
0X2EE1815F10D8A1F,TRAIN
0X2EE56F270D208DF2,TRAIN
0X2EE5F2D684F133AA,TRAIN
0X2EE799C4FDC049DB,TRAIN
0X2EEB52E916176270,TRAIN
0X2EF360C2BADB742,TRAIN
0X2EF6FF02EC002834,TRAIN
0X2EF985AA40F1925D,TRAIN
0X2EFB024B09168681,TRAIN
0X2EFB608A1CC1437F,TRAIN
0X2F064717C2ADEB37,TRAIN
0X2F094CEC2EEA4606,TEST
0X2F0A8FC115DF5430,VAL
0X2F0CAB93EBD17678,TRAIN
0X2F0CC49D6B277135,TRAIN
0X2F0F6CF2E9C4A169,TRAIN
0X2F102F29E46CC1C0,TRAIN
0X2F11637431660144,TRAIN
0X2F15468C912C8E60,TRAIN
0X2F15D09454E8628C,TRAIN
0X2F178A2E89C73B5,VAL
0X2F1E80FB8078C3E8,TRAIN
0X2F1EFBACA8FA6CB5,TRAIN
0X2F21A058E2B8304A,TRAIN
0X2F290311A5574772,TEST
0X2F29E8E7691D0E32,TEST
0X2F2A34E211A5A1FE,TEST
0X2F3141F00A232601,TRAIN
0X2F32F1458812322B,VAL
0X2F332BC4ACA747A0,TRAIN
0X2F35B6AE58B2D4A4,TRAIN
0X2F38FFD4351DB77B,VAL
0X2F3A223D2AC5A8C9,TRAIN
0X2F3ABF4B8389713F,TRAIN
0X2F3CE7185C80B272,TRAIN
0X2F3DCD66E67791C0,TRAIN
0X2F405D88DA52F20D,TRAIN
0X2F51B5A594D13CC4,TRAIN
0X2F5250C07A31A531,TRAIN
0X2F55C5011B932EE5,TRAIN
0X2F57AD6F6A61BD37,TRAIN
0X2F57AF57EBACCEB,TRAIN
0X2F588214D2744257,TRAIN
0X2F59305E0FDCC775,VAL
0X2F5B2D5DBDD28F66,TRAIN
0X2F60720EDEDB2B84,TRAIN
0X2F65820B1076710D,TRAIN
0X2F694951F67DF1B1,TRAIN
0X2F6973744CFA87D7,TRAIN
0X2F6DD3F418E35400,TRAIN
0X2F71399035F475FB,TRAIN
0X2F73A1716262CBE0,TRAIN
0X2F763FE2C438D16,TRAIN
0X2F778DF5E4DA96AD,TRAIN
0X2F7B172A664C6989,TRAIN
0X2F7E24BFBA3AA884,TRAIN
0X2F7EF90430E9370C,TRAIN
0X2F80BA0880335F5B,TEST
0X2F8172CBAC91EBCE,TRAIN
0X2F82938DF2A52427,VAL
0X2F839D43FB3ABB20,TRAIN
0X2F86CEC86F015C5D,TRAIN
0X2F874518FF81C895,TRAIN
0X2F8B4FE7F10C9FA1,VAL
0X2F9151F662C9CD76,TRAIN
0X2F92E6A93BE81557,TRAIN
0X2F99E4F6D932876F,TRAIN
0X2F9E2329B851C361,TRAIN
0X2F9F41180785BAB1,TRAIN
0X2FA10595E74036E6,TRAIN
0X2FA3584A1A60A7BE,TRAIN
0X2FA3FF89B166D768,VAL
0X2FA600708C8C76CA,TRAIN
0X2FA6F6D940DD7CEC,TRAIN
0X2FA86741F726D47C,TEST
0X2FA98A8EA1D32AE4,TRAIN
0X2FAA908FAA937E75,TRAIN
0X2FAAC59C895C5441,VAL
0X2FAB42A57418EC49,TRAIN
0X2FAD587DA2A84649,TRAIN
0X2FADE9E508CBEBBB,TRAIN
0X2FAFDA5737784951,TEST
0X2FB094DB8A50D559,VAL
0X2FB0B822B78A2E22,TRAIN
0X2FB2FF3DCA860716,TRAIN
0X2FB599E81FD49B1F,TRAIN
0X2FB96B1F06BA9765,TRAIN
0X2FBC0AB4967074E9,TRAIN
0X2FCB95682388D5A3,TRAIN
0X2FCD60103356EECD,TRAIN
0X2FCD96B6D495DDCB,TRAIN
0X2FCF352447197479,TRAIN
0X2FCF4A3A64516275,TRAIN
0X2FCF6321B94208F9,VAL
0X2FCF84F7FD763713,TRAIN
0X2FD13114B6B7BA39,TRAIN
0X2FD727869D3D7132,TRAIN
0X2FDDCD0EE2DAB2E0,TRAIN
0X2FDECA4EA592C887,TRAIN
0X2FDF24DB8EF1CE4D,TEST
0X2FE7BCA20D009E39,TRAIN
0X2FE828B7456FE840,VAL
0X2FE99C7939456141,TRAIN
0X2FEC1EA391B6A3BB,TRAIN
0X2FF0C9AF0BDAE066,TEST
0X2FF33D4035E666DB,TEST
0X2FFB2D1F3A52F4AF,TEST
0X2FFB8AB1CBB7C3D,TRAIN
0X2FFF24580B67B985,TRAIN
0X2FFF4396044B9599,TRAIN
0X2FFFF8FC560376F0,TRAIN
0X30031EC6E173237B,TRAIN
0X30095431B14EB3DF,TRAIN
0X300AA381A5509008,TRAIN
0X300D3D8177BE07A6,TRAIN
0X300EB440D348F45,TRAIN
0X3011B1FF13AA6C42,TRAIN
0X30162222B586A328,TRAIN
0X3016B7ECCCEAE02C,TRAIN
0X30191C05574D0257,TRAIN
0X3023ECB2216511F0,TRAIN
0X302567FE70174845,TRAIN
0X30274DCF9BBA567F,TEST
0X3027FD45B2C26E6B,VAL
0X302819E258912025,TRAIN
0X302995669B66A122,VAL
0X3029C3C640B5EFD9,TRAIN
0X302B5A67D2FD528F,TRAIN
0X302DC89F8DBB4E72,TRAIN
0X3031FD2072E91F1F,TRAIN
0X303266C9753A9221,TRAIN
0X3032DD7D5F77DC37,TRAIN
0X303781B228664E4,TRAIN
0X3038AF85DAEA33AF,TRAIN
0X303B6560E7903370,TRAIN
0X303FBC993DCFFA5A,TRAIN
0X304072964F9FED96,TRAIN
0X30478F96BBD1A142,TEST
0X3047DAECF3BF4F35,TRAIN
0X30498000742D4D19,TRAIN
0X304BECC72FD64162,TRAIN
0X304F73AE14FCAAEE,TRAIN
0X304FEB38430F6379,TRAIN
0X305357FDBA449A7E,TRAIN
0X3057B68614333EF5,TRAIN
0X305A08AAFCD0F1B,VAL
0X305C73A65134962D,TEST
0X305DA6109DF57F3E,TRAIN
0X306001BA85006E21,TEST
0X306089480560F2CB,TRAIN
0X30623CFE5E3AD181,TRAIN
0X3062BAD834AAB2A3,TRAIN
0X3064D2C12E6718AD,TRAIN
0X3064DF4DEEA10F77,TRAIN
0X306F42A51FFEB3CD,TRAIN
0X3070B9FC19EEA1A8,TEST
0X3073CB032B344F83,TRAIN
0X3074A91A06F3DF4F,TRAIN
0X3077040EC90D916D,TEST
0X30789B87116B381C,TRAIN
0X307C147F99088E0E,TRAIN
0X3086B124F7E9C217,TRAIN
0X30875E172CAE1B6E,TRAIN
0X308F6D2FF3555209,TRAIN
0X3091FF4E0AE5D57C,TRAIN
0X309525C0BF6240C0,TRAIN
0X3096BB5F01A3E901,VAL
0X309AD0F57E1C81B2,TEST
0X309C2F4CC7C29F55,TRAIN
0X309E151E82DD9D94,TRAIN
0X30A216CE9B22EF5,TEST
0X30A55286F1F00DD9,TRAIN
0X30A9476068D69B16,VAL
0X30ADD91111F35C41,TRAIN
0X30AFF793AC29BD2B,VAL
0X30B39D3B28B492C0,TRAIN
0X30B3AAE38D19F95A,TRAIN
0X30B768205DDFE981,TRAIN
0X30B78D6996933B74,VAL
0X30BABD45D8570AD3,TRAIN
0X30BFDB06375733D1,TRAIN
0X30BFEEB4102D358F,TRAIN
0X30C23954381AEB00,TRAIN
0X30C6E212959E3A90,TEST
0X30CAEB4DADB146B,TEST
0X30CB7DA75CA8487B,TRAIN
0X30D3622EBC82AC5F,TRAIN
0X30D3A903D183E50E,VAL
0X30D3D4670D1960CB,TRAIN
0X30D49694BD3BE8E1,VAL
0X30DC735C9465A19B,TRAIN
0X30DD2E0EFB94A0C3,TRAIN
0X30DD64890676EF7D,VAL
0X30DF42C999969D67,TEST
0X30E04350F8CE348B,VAL
0X30E33024CE9DF8E9,TRAIN
0X30F0CADB380AFD41,TRAIN
0X30F59532488B7385,TEST
0X30FC08C8A542EB2F,TRAIN
0X30FEEEFC74A8F437,TRAIN
0X310589D4CDC13146,TRAIN
0X31066B9B6C089130,TRAIN
0X31091C108B79BD8D,VAL
0X3112D11F241CFEC2,TEST
0X312454CBA4A7D4F2,TEST
0X3125B96D71B7821B,TRAIN
0X312D452CAA7E64C1,TRAIN
0X312EF19F60FD492,TRAIN
0X312EF87AE19B3E5,TRAIN
0X3135870672917B2E,TRAIN
0X31393277CDB5A7CC,VAL
0X313BCE11B5A12F4E,TRAIN
0X313D7019ACE708FD,VAL
0X313E1E99DB1C98DB,TRAIN
0X314192FBA6E19068,TRAIN
0X31454136B3094167,TRAIN
0X314D25279BC64DCC,TRAIN
0X3153B66CE568125A,TRAIN
0X3154AED0655FDFA,TEST
0X31561CB66585395A,TRAIN
0X31564EE859AF143C,TRAIN
0X3157875A82E09BD4,TRAIN
0X3157CB3AA918DBE4,TRAIN
0X3157CB9999A6EAA7,TRAIN
0X31609610BF62EABF,TRAIN
0X31612E3EF6C6CE3C,TRAIN
0X316B2586E85BB7B4,TRAIN
0X316DE42557C8197,VAL
0X31728075F994A2C9,VAL
0X31765EFF76DA69F2,VAL
0X317B80B024DEF142,TRAIN
0X317E4342CFF4F82C,TRAIN
0X317E86FC42ABB6C4,TRAIN
